id,name,exchange_type,centralized,year_established,country,description,url,image,has_trading_incentive,trust_score,trust_score_rank,trade_volume_24h_btc,networks
tokenlon,Tokenlon,CEX,True,2019,British Virgin Islands,"Tokenlon is a decentralized exchange powered by 0x protocol. The goal of the project to provide a secure, reliable and seamless trading experience to the masses.",https://tokenlon.im/instant,https://coin-images.coingecko.com/markets/images/516/small/Tokenlon_1_4x.png?1706864488,False,,916,229.0074548750009,
stabble,stabble,CEX,True,2022,British Virgin Islands,Solanas first frictionless trading and liquidity layer,https://stabble.org/,https://coin-images.coingecko.com/markets/images/11790/small/stabblelogo.png?1733468731,False,,917,223.23789034341038,
aftermath_finance,Aftermath Finance,CEX,True,2023,Panama,"Aftermath Finance is building a full-suite of onchain DeFi products in the Sui ecosystem, ranging from a Spot AMM, liquid staking, DEX aggregator to orderbook-based perpetuals.",https://aftermath.finance,https://coin-images.coingecko.com/markets/images/1393/small/aftermath-logo-white-gray.png?1706865397,False,,918,187.54695864148266,
mudrex,Mudrex,CEX,True,2018,India,"Mudrex is a global crypto investment platform started in 2018 backed by Y Combinator, Akram Ventures and Nexus Venture Partners",https://mudrex.com/,https://coin-images.coingecko.com/markets/images/1287/small/Frame_480964336.png?1706865282,False,,919,108.59339251511771,
white_whale_terra,White Whale (Terra),CEX,True,2021,Germany,https://whitewhale.money/ Interchain Liquidity Stabilizing Prices Across the IBC Solving the fractured liquidity and unstable pricing problem by connecting liquidity across the Cosmos ecosystem.,https://app.whitewhale.money/terra/swap?from=WHALE&to=ampWHALE,https://coin-images.coingecko.com/markets/images/1506/small/whitewhale.jpeg?1711096274,False,,920,100.66856736037975,
coinbase_international,Coinbase International Exchange,CEX,True,2023,,,https://international.coinbase.com/,https://coin-images.coingecko.com/markets/images/1385/small/coinbase.png?1706865394,False,,921,84.68591137734819,
coindcx,CoinDCX,CEX,True,2018,Singapore,"Started on April 7th, 2018, CoinDCX is a Singapore-based company that specializes in crypto-enabled financial services. Offering you the simplest yet robust trading environment to trade 200+ coins, 500+ markets, and 150+ coins on leverage at lightning speed. With major fintech innovations going across the world, DCX is bringing a revolution with its crypto-based products. DCX is not just for the banked or unbanked, DCX aims to build an all-inclusive ecosystem by bringing trust between the trustless. DCX is focused on developing borderless financial services which ensure faster, simpler, and uninterrupted flow of capital. Through its array of products, DCX is upgrading lives every day.",https://www.coindcx.com,https://coin-images.coingecko.com/markets/images/520/small/coindcx.png?1706864493,False,,922,73.55186650745478,
hydradx,Hydration,CEX,True,2020,,,https://hydradx.io/,https://coin-images.coingecko.com/markets/images/1218/small/hydration_%281%29.png?1718880229,False,,923,71.61995961106985,
stellar_term,StellarTerm,CEX,True,2017,,,https://stellarterm.com/,https://coin-images.coingecko.com/markets/images/233/small/stellarterm-decentralized-exchange.png?1706864338,False,,924,70.8454223934962,
upbit_indonesia,Upbit Indonesia,CEX,True,2018,Indonesia,,https://id.upbit.com/home,https://coin-images.coingecko.com/markets/images/483/small/UM9P5MNb_400x400.png?1706864466,False,,925,69.61740079241146,
maverick_protocol_base,Maverick Protocol V1 (Base),CEX,True,2023,,,https://app-v1.mav.xyz/?chain=8453,https://coin-images.coingecko.com/markets/images/1350/small/maverick.jpeg?1729561606,False,,926,68.0039555902151,
dodo-avalanche,DODO (Avalanche),CEX,True,2020,Singapore,,https://app.dodoex.io/?network=avalanche,https://coin-images.coingecko.com/markets/images/1221/small/DODO_%281%29.jpg?1706865229,False,,927,64.59319997389564,
manifest,Manifest,CEX,True,2024,Unknown or Invalid Region,The Unlimited Orderbook,https://www.manifest.trade/,https://coin-images.coingecko.com/markets/images/11767/small/logo.png?1748314424,False,,928,25.382928289973776,
ferro_protocol,Ferro Protocol,CEX,True,2022,,,https://ferroprotocol.com/,https://coin-images.coingecko.com/markets/images/1075/small/ferro_protocol.png?1706865099,False,,929,25.190883053447386,
aquarius,Aquarius,CEX,True,2021,Saint Vincent and the Grenadines,"Aquarius is one of the biggest existing DeFi protocols on Stellar. It offers an AMM with volatile and stable pools, and an array of liquidity management features that provide additional incentives to Stellar liquidity providers backed by AQUA token.",https://aqua.network/,https://coin-images.coingecko.com/markets/images/11838/small/logo_aqua_200x200_%281%29.png?1737947184,False,,930,15.614778927519483,
altcointrader,AltcoinTrader,CEX,True,2015,South Africa,,https://www.altcointrader.co.za/,https://coin-images.coingecko.com/markets/images/661/small/Altcoin.png?1706864605,False,,931,13.35993506119678,
zebpay,ZebPay,CEX,True,2014,India,"ZebPay is a crypto-assets exchange with an established presence in India, Australia and Singapore. Since its inception in 2014 in India, ZebPay has rapidly expanded across geographies, and has been providing its services to crypto-traders and crypto-focused investors. The choice of millions of traders, ZebPay offers its services across a wide range of devices, including mobile apps for those who are always on the go and a seamless web interface for users who prefer desktops. ZebPay also offers an OTC desk, a bespoke service for users trading in large quantities of crypto assets. ZebPay OTC is a white-glove service available at every stage of the trading process - from the initial expert consultation all the way through to execution, with trade reporting and market insights.",https://www.zebpay.com,https://coin-images.coingecko.com/markets/images/151/small/Zebpay.jpg?1706864313,False,,932,11.71931929353114,
cellana-finance,Cellana Finance,CEX,True,2024,Vietnam,"Cellana is a community-owned decentralized exchange on the Aptos network that fosters DeFi growth through a sustainable liquidity incentives model. This innovative DEX is the first ever which uses the Ve(3,3) Model in Move Language.",https://cellana.finance/,https://coin-images.coingecko.com/markets/images/1500/small/Cellana_logo_mark.png?1710910970,False,,933,10.229247844642895,
wingriders,WingRiders,CEX,True,2022,British Virgin Islands,,https://www.wingriders.com/,https://coin-images.coingecko.com/markets/images/1061/small/wingriders.png?1706865086,False,,934,8.761751071544602,
bitflow,Bitflow,CEX,True,2023,Panama,"For Bitcoin to win, transactions and liquidity must flow! Bitflow is a powerful DEX for Bitcoiners, with a friendly UX and sustainable DeFi primitives for smart traders and capital deployers on Bitcoin. Fungible tokens on Bitcoin are new, but essential for sustainable network activity and long term security. The premier DeFi experience around the asset with the most institutional interest is powered by Bitflow Finance",https://bitflow.finance,https://coin-images.coingecko.com/markets/images/11911/small/bitflow-icon.png?1742177482,False,,935,7.472124864052321,
shade_protocol,Shade Protocol,CEX,True,2023,,,https://shadeprotocol.io/,https://coin-images.coingecko.com/markets/images/1159/small/shade_protocol.jpeg?1706865174,False,,936,7.159413675265208,
thorwallet,THORWallet DEX,CEX,True,2021,,,https://app.thorwallet.org/swap,https://coin-images.coingecko.com/markets/images/993/small/thorwallet.jpeg?1706864982,False,,937,5.677818687875261,
maya-protocol,Maya Protocol,CEX,True,2021,Unknown or Invalid Region,Maya Protocol enables cross-chain native swaps with enhanced capital efficiency.,https://www.mayaprotocol.com/,https://coin-images.coingecko.com/markets/images/1546/small/Transparent_Logo_Maya.png?1712286903,False,,938,4.440926708356493,
myswap-cl,mySwap-CL,CEX,True,2023,Israel,,https://cl.myswap.xyz/,https://coin-images.coingecko.com/markets/images/1572/small/myswap.png?1714726978,False,,939,4.185361371079076,
noble-swaps,Noble Swaps,CEX,True,2025,United States,Swaps Market (USDC-USDN),https://dollar.noble.xyz/,https://coin-images.coingecko.com/markets/images/11933/small/Noble_Logo.png?1744861128,False,,940,3.761692244184363,
clipper_ethereum,Clipper (Ethereum),CEX,True,2021,,,https://clipper.exchange/,https://coin-images.coingecko.com/markets/images/717/small/clipper.png?1706864674,False,,941,3.34282467487749,
magic_eden_runes,Magic Eden (Runes),CEX,True,2022,,,https://magiceden.io/runes,https://coin-images.coingecko.com/markets/images/1609/small/magiceden.png?1716884981,False,,942,3.0770915379573003,
thala,ThalaSwap V1,CEX,True,2023,,,https://app.thala.fi/,https://coin-images.coingecko.com/markets/images/1118/small/thala.jpeg?1706865138,False,,943,2.5356835909636755,
sovryn,Sovryn DEX (Rootstock),CEX,True,2021,,,https://www.sovryn.app/,https://coin-images.coingecko.com/markets/images/1001/small/sovryn.png?1706864989,False,,944,2.1016413737589597,
clipper_optimism,Clipper (Optimism),CEX,True,2022,,,https://clipper.exchange/,https://coin-images.coingecko.com/markets/images/875/small/oJ7a91sA_400x400.jpeg?1706864888,False,,945,2.0841232015771234,
maverick_protocol_zksync,Maverick Protocol V1 (zkSync),CEX,True,2023,,,https://app-v1.mav.xyz/?chain=324,https://coin-images.coingecko.com/markets/images/1267/small/maverick.jpeg?1706865268,False,,946,1.8296598011854635,
carbon-defi-celo,Carbon DeFi (Celo),CEX,True,2023,Switzerland,"Carbon DeFi: A Next-Gen Decentralized Exchange (DEX) by Bancor Carbon DeFi, powered by Bancor, simplifies decentralized trading and liquidity management by enabling strategy makers to create and customize trading strategies with precision and control. At its core is a built-in solver system- a trading bot that integrates seamlessly with major DEXes across a blockchain, leveraging chain-wide liquidity to help ensure efficient order fulfillment. Key Features of Carbon DeFi Strategy makers gain key advantages such as immunity to MEV sandwich attacks, zero slippage, and the ability to edit positions directly onchain. Strategy types include: Limit Orders: Set precise buy or sell prices and receive exactly the quoted price. Range Orders: Scale in or out of positions by defining price ranges (e.g., buy a cryptocurrency from $1 down to $0.75). Recurring Orders: Automate ""buy low, sell high"" strategies by linking buy and sell orders. Auto-Compounding Concentrated Liquidity: Choose custom fee tiers, free from tick constraints. Advanced Trading Tools Carbon DeFi’s user interface (UI) includes tools designed to simplify and enhance trading: Simulator: Backtest strategies using historical data for informed decision-making. In-House Drawing Tools: Track trends, pinpoint key levels, and map strategies- all on the UI. Advanced Activity Tracker: Monitor individual and protocol-wide position performance with CSV export options. Security Carbon DeFi has undergone rigorous audits and operates with zero third party dependencies, such as keepers, oracles, and hooks.",https://celo.carbondefi.xyz/,https://coin-images.coingecko.com/markets/images/11821/small/Carbon_DeFi_Icon1.png?1736997033,False,,947,1.704112949025301,
sundaeswap,Sundaeswap,CEX,True,2022,,,https://sundaeswap.finance/,https://coin-images.coingecko.com/markets/images/974/small/sundaeswap.png?1706864964,False,,948,1.317503353995234,
dotswap,DotSwap,CEX,True,2023,Hong Kong,"DotSwap is a decentralized exchange (DEX) platform designed for the Bitcoin ecosystem that uses an Automated Market Maker (AMM) mechanism. It enables efficient, low-cost, and non-custodial swaps between native Bitcoin assets (like BRC20, Runes, and ARC20) and BTC. The platform prioritizes a secure and fair user experience through its on-chain PSBT technology and robust liquidity pools.",https://www.dotswap.app/,https://coin-images.coingecko.com/markets/images/22033/small/DotSwap_logo.png?1754657425,False,,949,1.1954345792257277,
radfi,radFi,CEX,True,,,"Be rad, stack sats. Better minting, better trading, all on ₿ITCOIN L1. radFi does not support or endorse any specific tokens on our platform.",https://app.radfi.co/swap,https://coin-images.coingecko.com/markets/images/22122/small/radfi.png?1759404330,False,,950,1.1821010050567589,
wombat,Wombat Exchange (BNB),CEX,True,2022,,,https://www.wombat.exchange/,https://coin-images.coingecko.com/markets/images/1004/small/wombat.png?1706864991,False,,951,0.9078146914563306,
sunswap_v1,SUN.io,CEX,True,2021,,,https://sun.io/,https://coin-images.coingecko.com/markets/images/840/small/pMErCWk4_400x400.jpeg?1706864861,False,,953,0.7823517614110072,
loopring_amm,Loopring AMM,CEX,True,2020,China,"Launched in February 2020, Loopring Exchange describes itself as is the first zkRollup DEX on Ethereum, built atop the Loopring Protocol. The exchange is operated by the Loopring team (which is distributed across China, Belgium, Canada, and the US). It supports the non-custodial trading of ETH and ERC20 tokens. Leveraging zkRollup tech, Loopring Exchange is capable of settling over 2,000 trades per second at a cost as low as $0.0001, without sacrificing 100% Ethereum security guarantees. It claims to be the most scalable DEX on Ethereum. Loopring is an open protocol for scalable non-custodial exchanges on Ethereum. For more details, please see: https://medium.com/loopring-protocol/looprings-zkrollup-amm-is-live-2f8251cd0fcd",https://exchange.loopring.io/,https://coin-images.coingecko.com/markets/images/618/small/Loopring.jpg?1706864565,False,,954,0.7499773275737615,
derive-spot,Derive (Spot),CEX,True,2021,Cayman Islands,"Derive is a decentralized protocol that creates unique and programmable onchain options, perpetuals, and structured products.",https://derive.xyz/,https://coin-images.coingecko.com/markets/images/11893/small/derive.png?1741065705,False,,955,0.6033287829550492,
acala_swap,Acala Swap,CEX,True,2022,,,https://apps.acala.network/swap,https://coin-images.coingecko.com/markets/images/883/small/acala.jpeg?1706864894,False,,956,0.5626968490890893,
hbarsuite-dex,Silk Suite,CEX,True,2022,Unknown or Invalid Region,,https://silksuite.app/,https://coin-images.coingecko.com/markets/images/1704/small/silksuit.jpg?1756803491,False,,957,0.4904512622379269,
splash,Splash,CEX,True,2024,Panama,Maximize Returns. Splash Profits. The most capital efficient trading protocol on Cardano,https://www.splash.trade/,https://coin-images.coingecko.com/markets/images/1673/small/Splash-logo.png?1721800457,False,,958,0.4922945110570747,
everdex,Everdex,CEX,True,2023,Hong Kong,"Everdex is a cross-chain Dex utilizing Bifrost Network's cross-chain technology. Assets can be swapped from and to Bifrost Network, Ethereum, BNB Chain, Polygon, Base, and Arbitrum, with more networks to be added soon.",https://www.everdex.app/,https://coin-images.coingecko.com/markets/images/1660/small/Everdex_logo_200_x_200.png?1720085700,False,,959,0.4797390456664796,
tokenize,Tokenize,CEX,True,2018,Singapore,,https://tokenize.exchange/,https://coin-images.coingecko.com/markets/images/383/small/tokenize-exchange.png?1706864398,False,,960,0.4388500970442246,
terraport,Terraport,CEX,True,2022,United Kingdom,"Terraport is an autonomous DeFi platform using smart contracts on the Terra Classic blockchain. The entire ecosystem is powered by a native deflationary token called $TERRA, which will be used to access various features of the platform, like Swap, Staking, Liquidity Providing, Farming, LaunchPad and Entertainment.",https://terraport.finance,https://coin-images.coingecko.com/markets/images/1376/small/Terraport_logo_200x200.png?1706865389,False,,962,0.1789818400689115,
befilabs,BeFi Labs,CEX,True,2024,Saint Vincent and the Grenadines,"Trade Runes, BRC20, Ordinals and Bitcoin Assets",https://befilabs.com/,https://coin-images.coingecko.com/markets/images/11839/small/HNKVCIpQ_400x400.jpg?1737967922,False,,963,0.1658951737858557,
web3_world,Web3.World,CEX,True,2022,United Arab Emirates,"Web3.World is an Automated Market Maker, Yield Farming, and Staking platform built on Venom blockchain. It is currently the most flexible Automated Market Maker launched on Venom blockchain and enables seamless trading by pooling liquidity from investors with stablecoin pairs support. It is the first DEX established on Venom blockchain.",https://web3.world/,https://coin-images.coingecko.com/markets/images/1627/small/W3WLogo_200x200.png?1718072198,False,,964,0.1572090164370937,
onedex,OneDex,CEX,True,2023,Romania,"Decentralized Exchange Made for Everybody Owned By No One, Owned By Everyone",https://swap.onedex.app/,https://coin-images.coingecko.com/markets/images/1326/small/Twitter_header_-_2.png?1706865329,False,,966,0.1243287635089418,
astrovault,Astrovault,CEX,True,2023,Unknown or Invalid Region,"DeFi, Sustainably.",https://astrovault.io,https://coin-images.coingecko.com/markets/images/1304/small/AXV_Orb_-_200.png?1706865296,False,,967,0.1231220307714564,
velar-stacks,Velar (Stacks),CEX,True,2024,Panama,,https://app.velar.co/swap,https://coin-images.coingecko.com/markets/images/1598/small/Velar_Token_Logo.png?1739977882,False,,968,0.1180618601937026,
bifrost_swap,Bifrost Swap,CEX,True,2023,Singapore,"Bifrost Stable provides dedicated LSD-related price curve, highly increasing liquidity efficiency between Token and vToken swap.",https://bifrost.app/swap?tab=swap,https://coin-images.coingecko.com/markets/images/1396/small/D3-1.jpg?1706865399,False,,969,0.1176258109980435,
elexium-finance,Elexium Finance,CEX,True,2024,United Arab Emirates,"Elexium is a different style of AMM (auto market maker) or DEX (decentralized exchange) that aims to be Alephium's top liquidity arena. As a VE (vote escrow DEX), we use a locked-token governance model to make us the real People's Choice.",https://www.elexium.finance/,https://coin-images.coingecko.com/markets/images/11761/small/EX_%281%29.png?1731642042,False,,970,0.0974764104833237,
spectrum_finance,Spectrum Finance,CEX,True,2021,Panama,DEX built on the Ergo and Cardano blockchain,https://spectrum.fi/,https://coin-images.coingecko.com/markets/images/1372/small/photo_2023-03-15_14-08-41.jpg?1706865387,False,,971,0.0972257338754393,
karura_swap,Karura Swap,CEX,True,2021,,,http://apps.karura.network/swap,https://coin-images.coingecko.com/markets/images/880/small/z6Z3A427_400x400.jpeg?1706864892,False,,972,0.0958915580208165,
cswapdex,CSWAP DEX,CEX,True,2022,Australia,CSWAP is a hybrid AMM/Orderbook DEX with an advanced smart contract architecture.,https://cswap.trade,https://coin-images.coingecko.com/markets/images/11954/small/cswap-logo.png?1747728577,False,,973,0.0893648523364841,
blockchain_com,Blockchain.com,CEX,True,2012,United Kingdom,,https://www.blockchain.com/,https://coin-images.coingecko.com/markets/images/613/small/unnamedddd.png?1706864559,False,,975,0.0659604277053666,
vessel-finance,Vessel Finance,CEX,True,2024,Singapore,Vessel is a Zero-Knowledge(ZK) powered decentralized exchange that is gradually evolving into a comprehensive Layer 3 network for DeFi. It combines efficient off-chain transaction processing with on-chain verification to ensure security and scalability.,https://vessel.finance/,https://coin-images.coingecko.com/markets/images/11759/small/VUZ3lAtQ_400x400.png?1731641232,False,,977,0.0635106683481195,
iziswap_zksync,iZiSwap (zkSync),CEX,True,2023,,,https://izumi.finance/,https://coin-images.coingecko.com/markets/images/1147/small/iziswap.png?1706865163,False,,978,0.0622302572625547,
dodo_zircuit,DODO (Zircuit),CEX,True,2020,Singapore,,https://app.dodoex.io/pool?network=zircuit-mainnet,https://coin-images.coingecko.com/markets/images/11789/small/DODO-Logo3.png?1733468711,False,,980,0.044951213903901,
icdex,ICDex,CEX,True,2021,Singapore,ICDex is a fully on-chain order book DEX project built on the IC blockchain.,https://iclight.io,https://coin-images.coingecko.com/markets/images/1562/small/icdex.jpeg?1713959309,False,,982,0.0422775490834755,
dexter,Persistence DEX,CEX,True,2023,,"Persistence DEX is a trading and liquidity venue for XPRT, BTC and its’ related assets, LSTs and Stablecoins.",https://app.persistence.one,https://coin-images.coingecko.com/markets/images/1145/small/512_Dark.png?1736416765,False,,983,0.040958980577465,
carbon,Carbon Defi (Ethereum),CEX,True,2023,Switzerland,,https://carbondefi.xyz,https://coin-images.coingecko.com/markets/images/1237/small/Carbon_DeFi_Icon1.png?1734687128,False,,985,0.0316791189351852,
ociswap,Ociswap,CEX,True,2021,Marshall Islands,"Ociswap is the front page of Radix for exploring and exchanging digital assets. We are leveraging Uniswap's concentrated liquidity, while eliminating blind signing to enable everyone to trade with confidence.",https://ociswap.com,https://coin-images.coingecko.com/markets/images/1667/small/photo_2024-08-06_11.48.25.jpeg?1722916120,False,,986,0.0284445617630228,
basin-arbitrum-one,Basin,CEX,True,2023,Unknown or Invalid Region,A Composable EVM-Native DEX,https://basin.exchange/,https://coin-images.coingecko.com/markets/images/11750/small/basin%28green%29-200x200.png?1730953184,False,,987,0.0269350321596614,
flatqube,FlatQube,CEX,True,2022,,"FlatQube DEX, developed by Broxus, is a decentralized digital asset exchange providing users with a convenient means of exchanging their cryptocurrency. The DEX also provides users with plenty of passive income options through its farming and staking mechanisms. Its underlying network, Everscale, is making decentralized finance (DeFi) an affordable yet inclusive space for all.",https://flatqube.io/,https://coin-images.coingecko.com/markets/images/879/small/RXXNTXEA_400x400.jpeg?1706864891,False,,988,0.0250166073346957,
unisat,UniSat,CEX,True,2023,,,https://unisat.io/market,https://coin-images.coingecko.com/markets/images/1143/small/unisat.jpeg?1706865160,False,,990,0.0181808,
maverick-protocol-scroll,Maverick Protocol V2 (Scroll),CEX,True,2021,Singapore,"Maverick Protocol is DeFi’s Liquidity Operating System, offering one-stop liquidity solutions for token projects, liquidity providers, and blockchain ecosystems to bootstrap efficient markets with optimized liquidity and reduced budget spending.",https://app.mav.xyz/?chain=534352,https://coin-images.coingecko.com/markets/images/11756/small/mav-symbol-color%283%29.png?1731395909,False,,991,0.0157381086116724,
defichain,DeFiChain DEX,CEX,True,2020,,,https://defichain.com/,https://coin-images.coingecko.com/markets/images/831/small/symbol-defi-blockchain_200.png?1706864854,False,,993,0.0120409894735416,
swop_fi,Swop.Fi,CEX,True,2020,Russia,Swop.fi is an automated market maker (AMM) that offers different pricing formulas that are most suitable for each specific token pair. The original Flat formula is designed to reduce slippage in a pair of stable coins pegged to the same fiat currency. The classic Constant Product Market Maker formula is used for other pairs.,https://swop.fi/,https://coin-images.coingecko.com/markets/images/659/small/yztclCs.png?1706864603,False,,996,0.0108766963450173,
caviarnine,CaviarNine,CEX,True,2023,British Virgin Islands,"CaviarNine is the leading decentralised exchange on Radix offering a smart trade aggregator, concentrated liquidity DEX, liquid staking and more!",https://www.caviarnine.com/,https://coin-images.coingecko.com/markets/images/1383/small/caviar_trans_200.png?1706865393,False,,997,0.0100383444490392,
dusa,Dusa,CEX,True,2022,Switzerland,"Dusa the first decentralize exchange on the Massa blockchain is laying the primitives for the first advanced trading, fully decentralized DEX, with automatic DCA, limit orders, trailing stop, and liquidity management.",https://app.dusa.io,https://coin-images.coingecko.com/markets/images/1563/small/Dusa_Labs_logo_carre%CC%81_%281%29.png?1713853529,False,,998,0.0100490471392106,
spicyswap,Spicyswap,CEX,True,2021,,,https://spicyswap.xyz/#/,https://coin-images.coingecko.com/markets/images/988/small/spicyswap.png?1706864977,False,,1002,0.0092128191861892,
maverick_protocol_bsc,Maverick Protocol V1 (BSC),CEX,True,2023,,,https://app-v1.mav.xyz/?chain=56,https://coin-images.coingecko.com/markets/images/1351/small/maverick.jpeg?1706865378,False,,1004,0.0085804518707265,
dezswap,Dezswap,CEX,True,2022,South Korea,,https://dezswap.io,https://coin-images.coingecko.com/markets/images/1419/small/dezswap.jpeg?1707295781,False,,1005,0.0084867022811992,
hydra,Hydra DEX,CEX,True,2023,,,https://hydradex.org/#/swap,https://coin-images.coingecko.com/markets/images/958/small/hydra.png?1751362467,False,,1007,0.0068803424164269,
garuda_defi,Garuda DeFi,CEX,True,2025,Indonesia,"Garuda DeFi is an automated market maker (AMM) built on the Terra Classic blockchain which enables factory token, permissionless pool creation, staking token and farms for earning yield.",https://garuda-defi.org/,https://coin-images.coingecko.com/markets/images/22035/small/Garuda_coingecko.png?1754886583,False,,1008,0.005217726083411,
powertrade,Powertrade,CEX,True,2019,Singapore,Options focused derivatives exchange offering USD portfolio margined accounts with stable or coin collateral.,https://power.trade/,https://coin-images.coingecko.com/markets/images/827/small/powertrade.jpeg?1706864850,False,,1009,0.0050348723530699,
halo_trade,AuraSwap,CEX,True,2023,British Virgin Islands,,https://auraswap.io,https://coin-images.coingecko.com/markets/images/1236/small/auraswap.png?1745463454,False,,1010,0.0040182143032559,
eaglefi,EagleFi,CEX,True,2025,Tunisia,"EagleFi | DEX on Massa 🚀 Swap and Create tokens, provide liquidity & earn fees.",https://www.eaglefi.io,https://coin-images.coingecko.com/markets/images/21999/small/Logo_eaglefi_colored_2.png?1752111193,False,,1011,0.0038775910146368,
wombat_arbitrum,Wombat (Arbitrum),CEX,True,2022,,,https://www.wombat.exchange/,https://coin-images.coingecko.com/markets/images/1156/small/wombat.jpeg?1706865172,False,,1016,0.0029514354823756,
namebase,Namebase,CEX,True,2020,United States,,https://www.namebase.io/pro,https://coin-images.coingecko.com/markets/images/510/small/namebase.jpg?1706864483,False,,1027,0.0008968693618571,
increment_swap,Increment Swap,CEX,True,2022,British Virgin Islands,"Increment Swap the 1st and best decentralized exchange & dex-aggregator on Flow blockchain, offering the widest range of tokens and best route discovery between any token pair.",https://app.increment.fi/swap?,https://coin-images.coingecko.com/markets/images/1314/small/MwzRbcq.png?1706865307,False,,1035,0.0005362444165515,
birake,Birake,CEX,True,2018,Estonia,,https://birake.com,https://coin-images.coingecko.com/markets/images/419/small/Birake.png?1706864421,False,,1037,0.0003892136240002,
megaton-finance,Megaton Finance,CEX,True,2023,South Korea,"Megaton Finance is the first autonomous financial protocol on the TON network that provides yield farming opportunities such as swaps and yield farms. Moreover, Megaton Finance is not just an AMM mechanism protocol that provides revenue. Megaton Finance will become the gateway to Web 3.0 through continued upgrades and integration with Telegram in the future.",https://megaton.fi/,https://coin-images.coingecko.com/markets/images/1290/small/megaton_logo_200x200.png?1706865284,False,,1041,0.000278509322178,
